TIPO,VETA_POLIG,Toneladas,Ag (g/t),Au (g/t),Pot .(m),LEY AG-EQ,ONZAS,VPT AG,VPT AU,VLP,COSTO TOTAL,INGRESO,COSTO,MARGEN ANTES AVANCE,PU METRAJE,METROS POSIBLES,FR,DIL,Ton Dil,Ag Dil,Au Dil,VLP Dil,Pot Dil,Ag-eq Dil,Oz ag-eq dil,Ingreso Dil,Costo Dil,Margen Dil sin avance,Metros posibles Final,t dil * ag dil,t dil * au dil,t dil * pot dil,t dil * vlp dil,t dil * ag-eq dil,t dil * dil,t dil * fact recup,P-COD EVAL,P-COND-AG27-AU1800,PLAN,PRIORIDAD,PLAN_F
M+I,LuisaPNM1879 I,418,230.65,1.84,1.36,388.84,5220,0.70807212,47.5981361,250.8670957,123.8,104760.3925,51698.03776,53062.3547,2200,24,0.4,0.951,325.9224044,118.2082354,0.942705105,128.5709617,2.651311995,199.2808745,2088.192704,41904.15699,40349.19367,1554.963316,0.706801507,38526.71232,307.2487146,442.8679406,41904.15699,64950.10178,310.0159594,130.3689618,-,-,PLAN 3,340,-
M+I,LuisaPNM1879 K,321,133.81,1.16,0.93,233.23,2405,0.70807212,47.5981361,149.7710821,123.8,48036.84209,39707.00464,8329.837451,2200,4,0.4,1.082,267.1060193,64.27108288,0.555235613,71.93674214,1.928803961,112.0213456,962.0002795,19214.73684,33067.72519,-13852.98835,-6.296812889,17167.1931,148.3067743,247.4540479,19214.73684,29921.57569,289.0042013,106.8424077,-,-,PLAN 3,401,-
M+I,LuisaPNM1879 L,564,206.74,2.70,1.05,439.21,7968,0.70807212,47.5981361,275.0511593,123.8,155205.8917,69857.87459,85348.01709,2200,39,0.4,1.053,463.4514732,100.6867376,1.316502605,133.9565419,2.149027019,213.9059616,3187.262946,62082.35667,57375.29238,4707.064286,2.139574675,46663.41687,610.1350717,485.0612599,62082.35667,99135.03304,488.1471812,185.3805893,-,-,PLAN 3,312,-
M+I,MarcoPNM2120 A_OB3,582,300.92,0.86,0.90,374.81,7015,0.70807212,47.5981361,253.9684961,123.8,147849.3884,72070.96378,75778.42465,2200,34,0.4,0.267,295.0402774,237.5003395,0.678157029,200.4463793,1.138827138,295.821844,2806.094456,59139.75537,36525.98635,22613.76903,10.27898592,70072.16606,200.0836379,265.190208,59139.75537,87279.35892,78.78007196,118.016111,-,-,PLAN 3,212,-
M+I,MarianaPNM9823 A,594,396.71,1.45,0.87,521.71,9963,0.70807212,47.5981361,350.083749,123.8,207942.6416,73534.68736,134407.9543,2200,61,0.4,1.489,591.4194851,159.3719231,0.583906913,140.6396961,2.166295852,209.5879176,3985.222831,83177.05666,73217.73226,9959.324397,4.526965635,94255.66071,345.3339258,514.6943076,83177.05666,123954.3783,880.7562686,236.5677941,-,-,PLAN 3,271,-
M+I,MelaniaCNM9336 C,67,164.61,0.67,0.82,222.44,477,0.70807212,47.5981361,148.5641967,123.8,9905.328883,8254.207561,1651.121322,2200,1,0.4,0.000,26.66949131,164.6120902,0.672441564,148.5641967,0.81686152,222.4420647,190.731484,3962.131553,3301.683024,660.448529,0.300203877,4390.120709,17.93367446,21.78528122,3962.131553,5932.416713,0,10.66779652,-,-,PLAN 3,346,-
M+I,MelaniaCNM9366 A,264,242.74,1.16,1.05,342.34,2906,0.70807212,47.5981361,227.0043832,123.8,59930.15588,32683.74467,27246.41121,2200,12,0.4,0.000,105.6017598,242.7351796,1.158246406,227.0043832,1.048485183,342.3443705,1162.318324,23972.06235,13073.49787,10898.56448,4.953892947,25633.26214,122.3128588,110.7218805,23972.06235,36152.16799,0,42.24070394,-,-,PLAN 3,263,-
M+I,MelaniaCNM9366 B,125,376.05,1.58,1.27,511.85,2058,0.70807212,47.5981361,341.4319507,123.8,42706.45415,15484.95685,27221.4973,2200,12,0.4,0.000,50.03217075,376.0496804,1.57908823,341.4319507,1.272720571,511.8512681,823.3488208,17082.58166,6193.982739,10888.59892,4.949363145,18814.58182,79.00521194,63.67697291,17082.58166,25609.03005,0,20.0128683,-,-,PLAN 3,265,-
M+I,MelaniaPNM9366 A,305,297.82,1.29,1.15,408.52,4001,0.70807212,47.5981361,272.1486898,123.8,82908.94302,37715.14444,45193.79858,2200,21,0.4,0.209,147.2726205,246.4235908,1.065152478,225.1849468,1.390768311,338.0267039,1600.529795,33163.57721,18232.35041,14931.22679,6.78692127,36291.44796,156.8677966,169.4766647,33163.57721,49782.07847,30.71463524,58.90904819,-,-,PLAN 3,239,-
M+I,MelaniaPNM9366 B,760,210.80,1.14,1.07,308.84,7543,0.70807212,47.5981361,203.5232825,123.8,154608.6421,94045.99637,60562.64571,2200,28,0.4,0.225,372.3136571,172.0464493,0.930383138,166.1057972,1.305421447,252.0593991,3017.189599,61843.45683,46092.43075,15751.02608,7.159557308,64055.24273,346.3943486,396.6709552,61843.45683,93845.15671,83.86848039,148.9254629,-,-,PLAN 3,236,-
M+I,MelaniaPNM9366 C,345,176.64,0.77,0.81,242.60,2694,0.70807212,47.5981361,161.5789435,123.8,55814.93013,42764.78235,13050.14778,2200,6,0.4,0.296,179.0960349,136.2780028,0.591715732,124.6592202,1.050358534,187.1655557,1077.711798,22325.97205,22172.08912,153.8829292,0.069946786,24406.84994,105.9739414,145.1320003,22325.97205,33520.6089,53.0420136,71.63841397,-,-,PLAN 3,353,-
M+I,MilagrosPNM1689 A,"1,448",240.42,1.92,1.09,405.46,18881,0.70807212,47.5981361,261.5769186,123.8,378873.3205,179314.4339,199558.8866,2200,91,0.4,0.221,707.3251097,196.9237192,1.571926372,214.2569606,1.32671607,332.1093872,7552.504019,151549.3282,87566.84858,63982.47961,29.08294528,139289.0913,1111.862993,768.6569985,151549.3282,234909.3087,156.217069,282.9300439,-,-,PLAN 3,117,-
M+I,MilagrosPNM1689 B,"1,136",285.01,2.27,0.88,480.28,17539,0.70807212,47.5981361,309.8839016,123.8,351986.4562,140620.1583,211366.298,2200,96,0.4,0.272,577.7975636,224.1177233,1.785428638,243.6745867,1.123288113,377.6645862,7015.727418,140794.5825,71531.33838,69263.24412,31.48329278,129494.6745,1031.616317,510.3617194,140794.5825,218213.6778,156.9945449,231.1190255,-,-,PLAN 3,104,-
M+I,MilagrosPNM1690 A,"1,612",264.27,2.24,1.06,457.11,23685,0.70807212,47.5981361,293.8515343,123.8,473575.5141,199517.9259,274057.5882,2200,125,0.4,0.226,790.4595929,215.5171228,1.828726807,239.6456534,1.301046437,372.7876282,9473.96778,189430.2056,97858.8976,91571.30803,41.62332183,170357.5772,1445.534647,838.7143346,189430.2056,294673.5569,178.7954756,316.1838372,-,-,PLAN 3,85,-
M+I,MilagrosPNM1690 C,"1,310",196.21,2.07,0.93,374.22,15758,0.70807212,47.5981361,237.4526805,123.8,310997.8479,162144.0259,148853.822,2200,68,0.4,1.244,1175.806025,87.42144786,0.922270191,105.7990319,2.092328114,166.7366842,6303.149095,124399.1391,145564.7859,-21165.64671,-9.620748505,102790.6651,1084.410846,1096.150255,124399.1391,196049.9979,1463.143379,470.3224099,-,-,PLAN 3,415,-
M+I,NoeliaCNM2002 A,976,648.77,2.93,0.95,901.15,28281,0.70807212,47.5981361,599.0612678,123.8,584757.2719,120843.984,463913.2879,2200,211,0.4,0.000,390.4490598,648.7714627,2.934658676,599.0612678,0.948640359,901.1521089,11312.36014,233902.9088,48337.59361,185565.3152,84.34787053,253312.2077,1145.834721,370.3957363,233902.9088,351853.9937,0,156.1796239,-,-,PLAN 3,36,4
M+I,NoeliaCNM2003 A,"1,188",509.11,4.00,0.98,853.39,32599,0.70807212,47.5981361,551.0326691,123.8,654696.1829,147089.9857,507606.1972,2200,231,0.4,0.000,475.2503578,509.111672,4.00320063,551.0326691,0.984743961,853.3869263,13039.44707,261878.4732,58835.99429,203042.4789,92.29203585,241955.5043,1902.522532,467.99992,261878.4732,405572.442,0,190.1001431,-,-,PLAN 3,34,4
M+I,NoeliaPNM2002 A,"1,734",511.32,6.53,0.95,"1,073.23",59826,0.70807212,47.5981361,673.0464791,123.8,1166952.851,214649.0137,952303.837,2200,433,0.4,1.216,1536.62479,230.7752512,2.948957646,303.7704086,2.108578243,484.3856087,23930.39157,466781.1403,190234.149,276546.9913,125.7031779,354614.9718,4531.441423,1462.372343,466781.1403,744318.9342,1867.98565,614.6499159,-,-,PLAN 3,16,-
M+I,NoeliaPNM2002 B,"1,872",467.57,1.87,0.90,628.19,37811,0.70807212,47.5981361,419.9729652,123.8,786248.2126,231770.9395,554477.2731,2200,252,0.4,1.663,1994.035769,175.5958884,0.701402022,157.7199817,2.402733117,235.9164622,15124.53146,314499.2851,246861.6282,67637.65688,30.74438949,350144.4823,1398.62072,1799.30117,314499.2851,470425.8641,3315.634606,797.6143075,-,-,PLAN 3,107,-
M+I,NoeliaPNM2002 C,261,357.15,3.89,0.91,691.57,5795,0.70807212,47.5981361,437.9756618,123.8,114143.5933,32264.29704,81879.29624,2200,37,0.4,1.606,271.7061558,137.0289313,1.491936458,168.0397604,2.363750668,265.3354667,2317.851034,45657.43731,33637.22208,12020.21523,5.463734196,37231.60415,405.3683196,246.4127744,45657.43731,72093.27964,436.4636434,108.6824623,-,-,PLAN 3,258,-
M+I,Pablo PisoCNM1910 A,"1,080","1,220.37",3.42,2.63,"1,514.51",52572,0.70807212,47.5981361,1026.906998,123.8,1108721.679,133663.2666,975058.4125,2200,443,0.4,0.000,431.8683897,1220.371813,3.420212536,1026.906998,2.630994823,1514.510091,21028.79207,443488.6716,53465.30664,390023.365,177.2833477,527040.0098,1477.08168,1136.243498,443488.6716,654069.0343,0,172.7473559,-,-,PLAN 3,9,-
M+I,Pablo PisoCNM1913 B,"7,197",39.95,0.26,19.43,62.27,14409,0.70807212,47.5981361,40.64124828,123.8,292493.6672,890984.3453,-598490.6781,2200,-272,0.4,0.000,2878.786253,39.9518496,0.259515571,40.64124828,19.43008001,62.27018869,5763.420939,116997.4669,356393.7381,-239396.2713,-108.8164869,115012.8354,747.0898576,55935.04723,116997.4669,179262.5632,0,1151.514501,-,-,PLAN 3,443,-
M+I,Pablo PisoCNM1913 B_OB3,2,57.46,0.26,7.65,79.51,4,0.70807212,47.5981361,52.89040497,123.8,88.28247589,206.6418384,-118.3593625,2200,0,0.4,0.000,0.667663452,57.46436168,0.256343916,52.89040497,7.653924994,79.50993844,1.7067494,35.31299036,82.65673536,-47.343745,-0.021519884,38.36685409,0.171151464,5.110245983,35.31299036,53.08587997,0,0.267065381,-,-,PLAN 3,357,-
M+I,Pablo PisoCNM1913 C,133,"1,722.34",5.63,3.90,"2,206.27",9442,0.70807212,47.5981361,1487.378935,123.8,197977.9113,16478.42714,181499.4842,2200,82,0.4,0.323,70.46328447,1301.403807,4.251773042,1123.864224,5.1651109,1667.056289,3776.625187,79191.16453,8723.354617,70467.80991,32.03082269,91701.18669,299.5938933,275.0013042,79191.16453,117466.2615,22.79140127,28.18531379,-,-,PLAN 3,103,-
M+I,Pablo PisoCNM1913 D,503,"1,029.26",3.06,7.86,"1,292.17",20887,0.70807212,47.5981361,874.3016517,123.8,439570.0286,62242.55603,377327.4726,2200,172,0.4,0.323,266.1549487,777.7065559,2.309973026,660.6227398,10.40244899,976.3642361,8354.820943,175828.0114,32949.98265,142878.0288,64.94455854,206990.4485,614.8107522,2092.003276,175828.0114,259864.1732,86.08801424,106.4619795,-,-,PLAN 3,50,4
M+I,Pablo PisoCNM2311,95,384.68,1.35,1.47,500.85,1532,0.70807212,47.5981361,336.6768984,123.8,32023.07735,11775.25692,20247.82044,2200,9,0.4,0.000,38.04606435,384.6813991,1.350782406,336.6768984,1.465821735,500.848686,612.6423501,12809.23094,4710.102767,8099.128175,3.681421898,14635.61326,51.39195433,55.76874807,12809.23094,19055.32134,0,15.21842574,-,-,PLAN 3,287,-
M+I,Pablo PisoCNM2916,320,421.89,1.43,3.77,544.96,5609,0.70807212,47.5981361,366.8433236,123.8,117432.8301,39630.50009,77802.33002,2200,35,0.4,0.000,128.04685,421.8928048,1.430997024,366.8433236,3.770814204,544.9585488,2243.484675,46973.13205,15852.20004,31120.93201,14.14587819,54022.04471,183.2346613,482.8408809,46973.13205,69780.22558,0,51.21874002,-,-,PLAN 3,192,-
M+I,Pablo PisoCNM2917,149,"1,147.06",3.64,6.15,"1,460.48",6978,0.70807212,47.5981361,985.6717561,123.8,146489.142,18398.98087,128090.1611,2200,58,0.4,0.000,59.44743414,1147.063674,3.644427357,985.6717561,6.152931621,1460.484426,2791.391701,58595.6568,7359.592347,51236.06446,23.28912021,68189.99221,216.6518553,365.7759973,58595.6568,86822.05176,0,23.77897366,-,-,PLAN 3,139,-
M+I,Pablo PisoPNM1909 A,"1,072",375.44,1.26,2.86,483.90,16683,0.70807212,47.5981361,325.8649653,123.8,349429.0655,132752.2836,216676.7818,2200,98,0.4,0.368,586.8877636,274.3869225,0.921708487,238.1573358,3.919699349,353.6538524,6673.047037,139771.6262,72656.70513,67114.92106,30.5067823,161034.3273,540.9394326,1681.256994,139771.6262,207555.1185,216.1366744,234.7551054,-,-,PLAN 3,109,-
M+I,Pablo PisoPNM1909 B,"1,567","1,315.53",3.92,1.78,"1,653.07",83299,0.70807212,47.5981361,1118.309676,123.8,1752737.525,194032.9323,1558704.593,2200,709,0.4,0.583,992.3464587,831.0971739,2.479624758,706.5022542,2.81066007,1044.344903,33319.46457,701095.0099,122852.4916,578242.5184,262.8375083,824736.3373,2460.646847,1762.069839,701095.0099,1036351.966,578.420853,396.9385835,-,-,PLAN 3,6,-
M+I,Pablo PisoPNM1909 C,"1,312",507.84,1.57,2.55,643.15,27139,0.70807212,47.5981361,434.4777436,123.8,570243.5573,162485.0834,407758.4739,2200,185,0.4,0.382,725.7822573,367.3418794,1.138143172,314.2780368,3.524140861,465.2221922,10855.69189,228097.4229,89851.84345,138245.5795,62.83889976,266610.2184,826.0441205,1850.146435,228097.4229,337650.0128,277.5848273,290.3129029,-,-,PLAN 3,53,3
M+I,Pablo PisoPNM1912 B,578,"1,254.71",3.80,3.75,"1,581.74",29372,0.70807212,47.5981361,1069.424517,123.8,617677.409,71504.31101,546173.098,2200,248,0.4,0.288,297.6553436,973.867957,2.951553809,830.0572083,4.82513041,1227.701585,11748.90083,247070.9636,36849.73154,210221.2321,95.55510548,289877.0014,878.5457632,1114.758079,247070.9636,365431.937,85.83620221,119.0621375,-,-,PLAN 3,33,4
M+I,Pablo PisoPNM1912 G_OB3,560,74.25,0.30,0.92,99.94,1799,0.70807212,47.5981361,66.79179389,123.8,37397.47109,69317.00215,-31919.53106,2200,-15,0.4,0.261,282.4974808,58.86522584,0.236812181,52.95264366,1.15832082,79.23107343,719.6160768,14958.98844,34973.18812,-20014.19969,-9.097363493,16629.27801,66.89884464,259.4227037,14958.98844,22382.57865,73.83059287,112.9989923,-,-,PLAN 3,414,-
M+I,Pablo PisoPNM1913 A_OB3,"1,617",471.59,1.66,5.09,614.60,31944,0.70807212,47.5981361,413.0689162,123.8,667766.5205,200134.8734,467631.6471,2200,213,0.4,0.407,909.8121534,335.1762228,1.181882623,293.5843484,7.160170783,436.8181283,12777.41868,267106.6082,112634.7446,154471.8636,70.21448346,304947.401,1075.291174,4630.048055,267106.6082,397422.4419,370.2803386,363.9248614,-,-,PLAN 3,44,3
M+I,Pablo PisoPNM1913 B_OB3,"4,659",471.22,1.57,4.91,606.62,90862,0.70807212,47.5981361,408.5970175,123.8,1903564.372,576757.1939,1326807.178,2200,603,0.4,0.409,2625.798211,334.4194954,1.117389428,289.978775,6.918688778,430.5149863,36344.63906,761425.7488,325073.8186,436351.9302,198.3417865,878118.1129,2934.039163,12893.0647,761425.7488,1130445.481,1074.104713,1050.319285,-,-,PLAN 3,8,-
M+I,Pablo PisoPNM1913 C_OB3,314,602.89,2.00,3.03,774.84,7815,0.70807212,47.5981361,522.0599031,123.8,163773.5994,38836.86813,124936.7313,2200,57,0.4,0.462,183.46871,412.3455137,1.367494621,357.060557,4.434388894,529.9500511,3125.990716,65509.43978,22713.4263,42796.01348,19.4527334,75652.49948,250.892474,556.4386969,65509.43978,97229.25224,84.78174525,73.38748399,-,-,PLAN 3,164,-
M+I,Pablo PisoPNM1914 B_OB3,155,687.66,2.54,1.44,905.82,4516,0.70807212,47.5981361,607.6559025,123.8,94234.15211,19198.67475,75035.47736,2200,34,0.4,1.065,128.1212545,332.9397806,1.228149993,294.2030266,2.965985728,438.56068,1806.515167,37693.66084,15861.4113,21832.24954,9.923749791,42656.66236,157.3521178,183.9838297,37693.66084,56188.94448,136.5042914,51.24850179,-,-,PLAN 3,215,-
M+I,Pablo PisoPNM2110,"1,759",182.38,0.61,3.14,234.81,13276,0.70807212,47.5981361,158.1558077,123.8,278130.8955,217713.1865,60417.70894,2200,27,0.4,0.330,935.6166474,137.1191859,0.458374777,118.9080576,4.170715099,176.5394167,5310.438285,111252.3582,115829.3409,-4576.982749,-2.080446704,128290.993,428.8630719,2933.827704,111252.3582,165173.2172,308.8171575,374.2466589,-,-,PLAN 3,371,-
M+I,Pablo PisoPNM2314,206,408.69,1.26,1.36,517.19,3431,0.70807212,47.5981361,349.4361858,123.8,72103.74121,25545.27414,46558.46707,2200,21,0.4,0.719,141.8857087,237.7429729,0.733927211,203.272738,2.330954054,300.860713,1372.444756,28841.49648,17565.45073,11276.04575,5.125475341,33732.33019,104.1337825,192.3905018,28841.49648,42687.83548,102.0230483,56.75428347,-,-,PLAN 3,261,-
M+I,Pablo PisoPNM2615,32,89.88,0.27,0.83,112.82,115,0.70807212,47.5981361,76.33881716,123.8,2428.086162,3937.669957,-1509.583795,2200,-1,0.4,1.176,27.68931668,41.29981602,0.122544629,35.0761442,1.803817867,51.83865412,46.14840485,971.2344647,3427.937405,-2456.702941,-1.116683155,1143.563685,3.393177042,22.9494004,971.2344647,1435.37691,32.57299925,11.07572667,-,-,PLAN 3,364,-
M+I,Pablo PisoPNM2816,178,266.77,0.89,4.12,343.52,1970,0.70807212,47.5981361,231.3685423,123.8,41280.10447,22088.03705,19192.06742,2200,9,0.4,0.256,89.65304665,212.3587728,0.71036005,184.1771407,5.172421331,273.4497371,788.1943201,16512.04179,11099.04717,5412.994612,2.460452096,19038.61096,63.6859427,369.1393667,16512.04179,24515.60204,22.9716506,35.86121866,-,-,PLAN 3,309,-
M+I,Pablo TechoPNM1902 A,282,268.16,0.88,0.85,344.23,3117,0.70807212,47.5981361,231.9810014,123.8,65330.13206,34864.36519,30465.76686,2200,14,0.4,0.284,144.6209346,208.8768728,0.688966908,180.6934307,1.08555425,268.1280269,1246.706185,26132.05282,17904.0717,8227.981118,3.739991417,30207.96856,99.6390381,122.2848459,26132.05282,38776.92584,41.04884375,57.84837384,-,-,PLAN 3,286,-
M+I,PabloCNM1902 A,"18,171",64.24,0.33,7.55,92.34,53943,0.70807212,47.5981361,61.03731448,123.8,1109081.624,2249514.191,-1140432.566,2200,-518,0.4,0.034,7518.37919,62.10467017,0.315807237,59.00642127,7.806570304,89.26409253,21577.0346,443632.6498,930775.3437,-487142.6939,-221.4284972,466926.4598,2374.358557,56739.87296,443632.6498,671121.2957,258.7688749,3007.351676,-,-,PLAN 3,446,-
M+I,PabloCNM1903 B,"8,989",109.54,0.42,5.96,145.53,42059,0.70807212,47.5981361,97.48354932,123.8,876266.5624,1112821.611,-236555.0489,2200,-108,0.4,0.034,3719.298539,105.8946175,0.404615741,94.23998135,6.167192906,140.6915712,16823.63577,350506.6249,460449.1591,-109942.5342,-49.97387918,393853.6961,1504.886734,22174.42826,350506.6249,523273.9552,128.0114602,1487.719416,-,-,PLAN 3,441,-
M+I,PabloCNM1904 A,"1,236",58.78,0.31,16.18,85.67,3406,0.70807212,47.5981361,56.50550364,123.8,69865.26078,153070.3866,-83205.12579,2200,-38,0.4,0.034,511.595443,56.82417239,0.302318247,54.62539727,16.74070649,82.82354166,1362.295127,27946.10431,63335.51584,-35389.41153,-16.08609615,29070.98765,154.6646377,8279.503758,27946.10431,42372.14649,17.60818041,204.6381772,-,-,PLAN 3,427,-
M+I,PabloCNM1904 B,966,201.71,0.83,5.25,273.11,8481,0.70807212,47.5981361,182.3407331,123.8,176113.7644,119572.2078,56541.55658,2200,26,0.4,0.034,399.6370429,195.0013137,0.802525551,176.2737139,5.43564153,264.0185111,3392.273443,70445.50577,49475.06591,20970.43986,9.532018119,77929.74837,320.718938,2100.005359,70445.50577,105511.577,13.75477684,159.8548171,-,-,PLAN 3,220,-
M+I,PabloCNM1904 C,751,173.58,1.21,2.74,277.34,6700,0.70807212,47.5981361,180.333204,123.8,135507.6781,93026.9644,42480.71372,2200,19,0.4,0.034,310.9169064,167.8072273,1.166292774,174.3329813,2.839151071,268.1084059,2680.066107,54203.07125,38491.51302,15711.55823,7.141617376,52174.10401,362.6201413,853.3686773,54203.07125,83359.43616,10.70119185,124.3667626,-,-,PLAN 3,237,-
M+I,PabloCNM1904 D,724,226.52,0.93,2.39,306.25,7130,0.70807212,47.5981361,204.5201071,123.8,148107.7388,89652.49591,58455.24287,2200,27,0.4,0.034,299.6386785,218.9843101,0.896220587,197.7151141,2.477134846,296.0592806,2852.116694,59243.09551,37095.2684,22147.82711,10.06719414,65616.16931,268.5423522,717.5486967,59243.09551,88710.81161,10.31301585,119.8554714,-,-,PLAN 3,216,-
